segment_id,level_rule_id,level,level_score,computed_at
SEG_005683,1,1,29.8,2026-02-16 01:31:59
SEG_005684,1,1,29.8,2026-02-16 01:31:59
SEG_005685,1,1,29.8,2026-02-16 01:31:59
SEG_005686,1,1,29.8,2026-02-16 01:31:59
SEG_005687,1,2,40.2,2026-02-16 01:31:59
SEG_005688,1,1,29.8,2026-02-16 01:31:59
SEG_005689,1,1,29.8,2026-02-16 01:31:59
SEG_005690,1,1,31.0,2026-02-16 01:31:59
SEG_005691,1,1,29.8,2026-02-16 01:31:59
SEG_005692,1,3,51.9,2026-02-16 01:31:59
SEG_005693,1,1,29.8,2026-02-16 01:31:59
SEG_005694,1,1,31.0,2026-02-16 01:31:59
SEG_005695,1,2,38.3,2026-02-16 01:31:59
SEG_005696,1,3,52.0,2026-02-16 01:31:59
SEG_005697,1,2,40.1,2026-02-16 01:31:59
SEG_005698,1,2,38.3,2026-02-16 01:31:59
SEG_005699,1,3,48.8,2026-02-16 01:31:59
SEG_005700,1,2,39.6,2026-02-16 01:31:59
SEG_005701,1,2,40.3,2026-02-16 01:31:59
SEG_005702,1,2,40.3,2026-02-16 01:31:59
SEG_005703,1,1,31.0,2026-02-16 01:31:59
SEG_005704,1,1,31.0,2026-02-16 01:31:59
SEG_005705,1,1,31.0,2026-02-16 01:31:59
SEG_005706,1,1,29.8,2026-02-16 01:31:59
SEG_005707,1,1,29.8,2026-02-16 01:31:59
SEG_005708,1,1,29.8,2026-02-16 01:31:59
SEG_005709,1,1,29.8,2026-02-16 01:31:59
SEG_005710,1,3,43.7,2026-02-16 01:31:59
SEG_005711,1,1,31.0,2026-02-16 01:31:59
SEG_005712,1,3,43.6,2026-02-16 01:31:59
SEG_005713,1,2,40.5,2026-02-16 01:31:59
SEG_005714,1,2,40.5,2026-02-16 01:31:59
SEG_005715,1,3,69.8,2026-02-16 01:31:59
SEG_005716,1,3,57.5,2026-02-16 01:31:59
SEG_005717,1,2,32.8,2026-02-16 01:31:59
SEG_005718,1,1,31.0,2026-02-16 01:31:59
SEG_005719,1,1,31.0,2026-02-16 01:31:59
SEG_005720,1,1,31.0,2026-02-16 01:31:59
SEG_005721,1,2,38.5,2026-02-16 01:31:59
SEG_005722,1,2,31.2,2026-02-16 01:31:59
SEG_005723,1,2,38.8,2026-02-16 01:31:59
SEG_005724,1,2,38.5,2026-02-16 01:31:59
SEG_005725,1,1,31.0,2026-02-16 01:31:59
SEG_005726,1,1,31.0,2026-02-16 01:31:59
SEG_005727,1,2,40.0,2026-02-16 01:31:59
SEG_005728,1,3,53.8,2026-02-16 01:31:59
SEG_005729,1,3,69.8,2026-02-16 01:31:59
SEG_005730,1,3,54.1,2026-02-16 01:31:59
SEG_005731,1,3,69.8,2026-02-16 01:31:59
SEG_005732,1,3,69.5,2026-02-16 01:31:59
SEG_005733,1,3,65.0,2026-02-16 01:31:59
SEG_005734,1,2,39.6,2026-02-16 01:31:59
SEG_005735,1,2,39.8,2026-02-16 01:31:59
SEG_005736,1,3,50.6,2026-02-16 01:31:59
SEG_005737,1,1,29.8,2026-02-16 01:31:59
SEG_005738,1,2,31.2,2026-02-16 01:31:59
SEG_005739,1,1,31.0,2026-02-16 01:31:59
SEG_005740,1,1,31.0,2026-02-16 01:31:59
SEG_005741,1,1,31.0,2026-02-16 01:31:59
SEG_005742,1,1,31.0,2026-02-16 01:31:59
SEG_005743,1,1,31.0,2026-02-16 01:31:59
SEG_005744,1,1,29.8,2026-02-16 01:31:59
SEG_005745,1,2,33.0,2026-02-16 01:31:59
SEG_005746,1,1,29.8,2026-02-16 01:31:59
SEG_005747,1,2,31.2,2026-02-16 01:31:59
SEG_005748,1,1,29.8,2026-02-16 01:31:59
SEG_005749,1,3,42.5,2026-02-16 01:31:59
SEG_005750,1,3,44.1,2026-02-16 01:31:59
SEG_005751,1,2,33.0,2026-02-16 01:31:59
SEG_005752,1,2,33.0,2026-02-16 01:31:59
SEG_005753,1,2,33.0,2026-02-16 01:31:59
SEG_005754,1,2,33.0,2026-02-16 01:31:59
SEG_005755,1,2,35.5,2026-02-16 01:31:59
SEG_005756,1,2,35.5,2026-02-16 01:31:59
SEG_005757,1,3,43.0,2026-02-16 01:31:59
SEG_005758,1,2,35.5,2026-02-16 01:31:59
SEG_005759,1,2,36.8,2026-02-16 01:31:59
SEG_005760,1,3,50.8,2026-02-16 01:31:59
SEG_005761,1,3,46.3,2026-02-16 01:31:59
SEG_005762,1,3,52.3,2026-02-16 01:31:59
SEG_005763,1,3,58.3,2026-02-16 01:31:59
SEG_005764,1,3,47.8,2026-02-16 01:31:59
SEG_005765,1,3,47.8,2026-02-16 01:31:59
SEG_005766,1,3,58.3,2026-02-16 01:31:59
SEG_005767,1,3,56.8,2026-02-16 01:31:59
SEG_005768,1,3,53.8,2026-02-16 01:31:59
SEG_005769,1,3,58.3,2026-02-16 01:31:59
SEG_005770,1,3,53.8,2026-02-16 01:31:59
SEG_005771,1,3,56.8,2026-02-16 01:31:59
SEG_005772,1,3,58.3,2026-02-16 01:31:59
SEG_005773,1,3,52.3,2026-02-16 01:31:59
SEG_005774,1,1,28.8,2026-02-16 01:31:59
SEG_005775,1,1,27.5,2026-02-16 01:31:59
SEG_005776,1,2,35.5,2026-02-16 01:31:59
SEG_005777,1,2,39.0,2026-02-16 01:31:59
SEG_005778,1,2,39.0,2026-02-16 01:31:59
SEG_005779,1,2,33.0,2026-02-16 01:31:59
SEG_005780,1,2,33.0,2026-02-16 01:31:59
SEG_005781,1,2,41.5,2026-02-16 01:31:59
SEG_005782,1,2,37.0,2026-02-16 01:31:59
SEG_005783,1,2,35.5,2026-02-16 01:31:59
SEG_005784,1,2,33.0,2026-02-16 01:31:59
SEG_005785,1,1,30.0,2026-02-16 01:31:59
SEG_005786,1,2,36.0,2026-02-16 01:31:59
SEG_005787,1,2,33.0,2026-02-16 01:31:59
SEG_005788,1,2,34.5,2026-02-16 01:31:59
SEG_005789,1,1,29.8,2026-02-16 01:31:59
SEG_005790,1,1,29.8,2026-02-16 01:31:59
SEG_005791,1,1,29.8,2026-02-16 01:31:59
SEG_005792,1,1,29.8,2026-02-16 01:31:59
SEG_005793,1,1,29.8,2026-02-16 01:31:59
SEG_005794,1,1,29.8,2026-02-16 01:31:59
SEG_005795,1,1,29.8,2026-02-16 01:31:59
SEG_005796,1,1,29.8,2026-02-16 01:31:59
SEG_005797,1,1,29.8,2026-02-16 01:31:59
SEG_005798,1,1,29.8,2026-02-16 01:31:59
SEG_005799,1,1,29.8,2026-02-16 01:31:59
SEG_005800,1,1,29.8,2026-02-16 01:31:59
SEG_005801,1,1,29.8,2026-02-16 01:31:59
SEG_005802,1,2,31.2,2026-02-16 01:31:59
SEG_005803,1,2,32.8,2026-02-16 01:31:59
SEG_005804,1,2,32.8,2026-02-16 01:31:59
SEG_005805,1,1,29.8,2026-02-16 01:31:59
SEG_005806,1,3,43.8,2026-02-16 01:31:59
SEG_005807,1,3,54.9,2026-02-16 01:31:59
SEG_005808,1,3,71.0,2026-02-16 01:31:59
SEG_005809,1,2,35.5,2026-02-16 01:31:59
SEG_005810,1,2,35.5,2026-02-16 01:31:59
SEG_005811,1,2,35.5,2026-02-16 01:31:59
SEG_005812,1,1,31.0,2026-02-16 01:31:59
SEG_005813,1,2,34.0,2026-02-16 01:31:59
SEG_005814,1,2,32.0,2026-02-16 01:31:59
SEG_005815,1,1,31.0,2026-02-16 01:31:59
SEG_005816,1,1,31.0,2026-02-16 01:31:59
SEG_005817,1,2,35.5,2026-02-16 01:31:59
SEG_005818,1,2,35.5,2026-02-16 01:31:59
SEG_005819,1,2,35.5,2026-02-16 01:31:59
SEG_005820,1,2,32.5,2026-02-16 01:31:59
SEG_005821,1,2,35.5,2026-02-16 01:31:59
SEG_005822,1,2,34.0,2026-02-16 01:31:59
SEG_005823,1,1,31.0,2026-02-16 01:31:59
SEG_005824,1,2,34.0,2026-02-16 01:31:59
SEG_005825,1,2,32.5,2026-02-16 01:31:59
SEG_005826,1,1,31.0,2026-02-16 01:31:59
SEG_005827,1,2,32.5,2026-02-16 01:31:59
SEG_005828,1,2,35.5,2026-02-16 01:31:59
SEG_005829,1,2,35.5,2026-02-16 01:31:59
SEG_005830,1,2,35.5,2026-02-16 01:31:59
SEG_005831,1,2,35.5,2026-02-16 01:31:59
SEG_005832,1,1,31.0,2026-02-16 01:31:59
SEG_005833,1,1,31.0,2026-02-16 01:31:59
SEG_005834,1,2,35.5,2026-02-16 01:31:59
SEG_005835,1,2,35.5,2026-02-16 01:31:59
SEG_005836,1,2,35.5,2026-02-16 01:31:59
SEG_005837,1,2,35.5,2026-02-16 01:31:59
SEG_005838,1,2,35.5,2026-02-16 01:31:59
SEG_005839,1,2,35.5,2026-02-16 01:31:59
SEG_005840,1,2,34.0,2026-02-16 01:31:59
SEG_005841,1,2,35.5,2026-02-16 01:31:59
SEG_005842,1,2,32.5,2026-02-16 01:31:59
SEG_005843,1,1,31.0,2026-02-16 01:31:59
SEG_005844,1,1,31.0,2026-02-16 01:31:59
SEG_005845,1,2,32.5,2026-02-16 01:31:59
SEG_005846,1,2,35.5,2026-02-16 01:31:59
SEG_005847,1,2,35.5,2026-02-16 01:31:59
SEG_005848,1,2,35.5,2026-02-16 01:31:59
SEG_005849,1,1,31.0,2026-02-16 01:31:59
SEG_005850,1,2,34.0,2026-02-16 01:31:59
SEG_005851,1,2,41.5,2026-02-16 01:31:59
SEG_005852,1,2,35.5,2026-02-16 01:31:59
SEG_005853,1,1,31.0,2026-02-16 01:31:59
SEG_005854,1,1,31.0,2026-02-16 01:31:59
SEG_005855,1,1,31.0,2026-02-16 01:31:59
SEG_005856,1,1,31.0,2026-02-16 01:31:59
SEG_005857,1,1,31.0,2026-02-16 01:31:59
SEG_005858,1,1,31.0,2026-02-16 01:31:59
SEG_005859,1,3,43.8,2026-02-16 01:31:59
SEG_005860,1,3,44.8,2026-02-16 01:31:59
SEG_005861,1,3,44.8,2026-02-16 01:31:59
SEG_005862,1,3,43.8,2026-02-16 01:31:59
SEG_005863,1,1,31.0,2026-02-16 01:31:59
SEG_005864,1,1,31.0,2026-02-16 01:31:59
SEG_005865,1,1,31.0,2026-02-16 01:31:59
SEG_005866,1,3,42.7,2026-02-16 01:31:59
SEG_005867,1,3,42.7,2026-02-16 01:31:59
SEG_005868,1,3,42.7,2026-02-16 01:31:59
SEG_005869,1,3,53.5,2026-02-16 01:31:59
SEG_005870,1,3,53.5,2026-02-16 01:31:59
SEG_005871,1,3,53.5,2026-02-16 01:31:59
SEG_005872,1,1,31.0,2026-02-16 01:31:59
SEG_005873,1,1,31.0,2026-02-16 01:31:59
SEG_005874,1,2,39.7,2026-02-16 01:31:59
SEG_005875,1,1,31.0,2026-02-16 01:31:59
SEG_005876,1,2,39.7,2026-02-16 01:31:59
SEG_005877,1,3,42.7,2026-02-16 01:31:59
SEG_005878,1,3,42.7,2026-02-16 01:31:59
SEG_005879,1,3,42.7,2026-02-16 01:31:59
SEG_005880,1,1,31.0,2026-02-16 01:31:59
SEG_005881,1,2,38.5,2026-02-16 01:31:59
SEG_005882,1,2,40.0,2026-02-16 01:31:59
SEG_005883,1,2,40.0,2026-02-16 01:31:59
SEG_005884,1,1,31.0,2026-02-16 01:31:59
SEG_005885,1,2,40.2,2026-02-16 01:31:59
SEG_005886,1,2,35.5,2026-02-16 01:31:59
SEG_005887,1,1,31.0,2026-02-16 01:31:59
SEG_005888,1,1,31.0,2026-02-16 01:31:59
SEG_005889,1,2,34.8,2026-02-16 01:31:59
SEG_005890,1,2,34.8,2026-02-16 01:31:59
SEG_005891,1,2,38.8,2026-02-16 01:31:59
SEG_005892,1,1,31.0,2026-02-16 01:31:59
SEG_005893,1,1,31.0,2026-02-16 01:31:59
SEG_005894,1,2,35.5,2026-02-16 01:31:59
SEG_005895,1,2,32.5,2026-02-16 01:31:59
SEG_005896,1,1,31.0,2026-02-16 01:31:59
SEG_005897,1,1,31.0,2026-02-16 01:31:59
SEG_005898,1,2,38.5,2026-02-16 01:31:59
SEG_005899,1,3,46.0,2026-02-16 01:31:59
SEG_005900,1,3,46.0,2026-02-16 01:31:59
SEG_005901,1,2,37.0,2026-02-16 01:31:59
SEG_005902,1,2,39.8,2026-02-16 01:31:59
SEG_005903,1,2,40.0,2026-02-16 01:31:59
SEG_005904,1,3,46.0,2026-02-16 01:31:59
SEG_005905,1,3,46.0,2026-02-16 01:31:59
SEG_005906,1,3,46.0,2026-02-16 01:31:59
SEG_005907,1,2,40.0,2026-02-16 01:31:59
SEG_005908,1,3,43.0,2026-02-16 01:31:59
SEG_005909,1,2,37.0,2026-02-16 01:31:59
SEG_005910,1,3,43.0,2026-02-16 01:31:59
SEG_005911,1,2,38.5,2026-02-16 01:31:59
SEG_005912,1,2,41.5,2026-02-16 01:31:59
SEG_005913,1,3,44.5,2026-02-16 01:31:59
SEG_005914,1,2,37.0,2026-02-16 01:31:59
SEG_005915,1,2,32.5,2026-02-16 01:31:59
SEG_005916,1,2,32.5,2026-02-16 01:31:59
SEG_005917,1,2,32.5,2026-02-16 01:31:59
SEG_005918,1,2,32.5,2026-02-16 01:31:59
SEG_005919,1,1,31.0,2026-02-16 01:31:59
SEG_005920,1,2,34.0,2026-02-16 01:31:59
SEG_005921,1,2,40.0,2026-02-16 01:31:59
SEG_005922,1,1,31.0,2026-02-16 01:31:59
SEG_005923,1,2,40.0,2026-02-16 01:31:59
SEG_005924,1,1,31.0,2026-02-16 01:31:59
SEG_005925,1,1,31.0,2026-02-16 01:31:59
SEG_005926,1,1,31.0,2026-02-16 01:31:59
SEG_005927,1,1,31.0,2026-02-16 01:31:59
SEG_005928,1,2,37.0,2026-02-16 01:31:59
SEG_005929,1,3,43.0,2026-02-16 01:31:59
SEG_005930,1,3,46.0,2026-02-16 01:31:59
SEG_005931,1,1,31.0,2026-02-16 01:31:59
SEG_005932,1,1,31.0,2026-02-16 01:31:59
SEG_005933,1,1,31.0,2026-02-16 01:31:59
SEG_005934,1,3,45.0,2026-02-16 01:31:59
SEG_005935,1,2,34.0,2026-02-16 01:31:59
SEG_005936,1,2,32.5,2026-02-16 01:31:59
SEG_005937,1,2,32.5,2026-02-16 01:31:59
SEG_005938,1,2,40.0,2026-02-16 01:31:59
SEG_005939,1,1,29.8,2026-02-16 01:31:59
SEG_005940,1,3,46.0,2026-02-16 01:31:59
SEG_005941,1,3,44.8,2026-02-16 01:31:59
SEG_005942,1,2,38.8,2026-02-16 01:31:59
SEG_005943,1,1,29.8,2026-02-16 01:31:59
SEG_005944,1,1,29.8,2026-02-16 01:31:59
SEG_005945,1,1,31.0,2026-02-16 01:31:59
SEG_005946,1,1,31.0,2026-02-16 01:31:59
SEG_005947,1,3,46.0,2026-02-16 01:31:59
SEG_005948,1,2,41.5,2026-02-16 01:31:59
SEG_005949,1,3,56.4,2026-02-16 01:31:59
SEG_005950,1,3,56.4,2026-02-16 01:31:59
SEG_005951,1,3,43.0,2026-02-16 01:31:59
SEG_005952,1,3,44.8,2026-02-16 01:31:59
SEG_005953,1,3,44.8,2026-02-16 01:31:59
SEG_005954,1,2,40.1,2026-02-16 01:31:59
SEG_005955,1,2,40.1,2026-02-16 01:31:59
SEG_005956,1,1,29.8,2026-02-16 01:31:59
SEG_005957,1,3,46.6,2026-02-16 01:31:59
SEG_005958,1,2,40.2,2026-02-16 01:31:59
SEG_005959,1,2,36.0,2026-02-16 01:31:59
SEG_005960,1,2,37.0,2026-02-16 01:31:59
SEG_005961,1,2,34.5,2026-02-16 01:31:59
SEG_005962,1,2,41.8,2026-02-16 01:31:59
SEG_005963,1,2,39.0,2026-02-16 01:31:59
SEG_005964,1,1,29.8,2026-02-16 01:31:59
SEG_005965,1,2,39.3,2026-02-16 01:31:59
SEG_005966,1,2,40.5,2026-02-16 01:31:59
SEG_005967,1,3,54.3,2026-02-16 01:31:59
SEG_005968,1,2,38.8,2026-02-16 01:31:59
SEG_005969,1,1,29.8,2026-02-16 01:31:59
SEG_005970,1,2,37.8,2026-02-16 01:31:59
SEG_005971,1,2,35.5,2026-02-16 01:31:59
SEG_005972,1,2,35.5,2026-02-16 01:31:59
SEG_005973,1,2,33.5,2026-02-16 01:31:59
SEG_005974,1,2,32.0,2026-02-16 01:31:59
SEG_005975,1,2,39.2,2026-02-16 01:31:59
SEG_005976,1,2,41.0,2026-02-16 01:31:59
SEG_005977,1,2,40.0,2026-02-16 01:31:59
SEG_005978,1,3,43.8,2026-02-16 01:31:59
SEG_005979,1,2,38.5,2026-02-16 01:31:59
SEG_005980,1,2,37.0,2026-02-16 01:31:59
SEG_005981,1,2,34.0,2026-02-16 01:31:59
SEG_005982,1,2,34.0,2026-02-16 01:31:59
SEG_005983,1,2,34.0,2026-02-16 01:31:59
SEG_005984,1,2,34.0,2026-02-16 01:31:59
SEG_005985,1,1,31.0,2026-02-16 01:31:59
SEG_005986,1,1,31.0,2026-02-16 01:31:59
SEG_005987,1,1,31.0,2026-02-16 01:31:59
SEG_005988,1,1,31.0,2026-02-16 01:31:59
SEG_005989,1,3,46.0,2026-02-16 01:31:59
SEG_005990,1,2,32.5,2026-02-16 01:31:59
SEG_005991,1,1,31.0,2026-02-16 01:31:59
SEG_005992,1,1,31.0,2026-02-16 01:31:59
SEG_005993,1,2,35.5,2026-02-16 01:31:59
SEG_005994,1,2,41.5,2026-02-16 01:31:59
SEG_005995,1,3,46.0,2026-02-16 01:31:59
SEG_005996,1,2,41.5,2026-02-16 01:31:59
SEG_005997,1,2,38.8,2026-02-16 01:31:59
SEG_005998,1,3,46.0,2026-02-16 01:31:59
SEG_005999,1,2,35.8,2026-02-16 01:31:59
SEG_006000,1,1,31.0,2026-02-16 01:31:59
SEG_006001,1,1,31.0,2026-02-16 01:31:59
SEG_006002,1,1,31.0,2026-02-16 01:31:59
SEG_006003,1,1,31.0,2026-02-16 01:31:59
SEG_006004,1,1,31.0,2026-02-16 01:31:59
SEG_006005,1,1,29.8,2026-02-16 01:31:59
SEG_006006,1,2,35.8,2026-02-16 01:31:59
SEG_006007,1,3,44.5,2026-02-16 01:31:59
SEG_006008,1,2,41.5,2026-02-16 01:31:59
SEG_006009,1,2,35.8,2026-02-16 01:31:59
SEG_006010,1,3,43.8,2026-02-16 01:31:59
SEG_006011,1,2,37.8,2026-02-16 01:31:59
SEG_006012,1,2,40.8,2026-02-16 01:31:59
SEG_006013,1,1,31.0,2026-02-16 01:31:59
SEG_006014,1,2,32.5,2026-02-16 01:31:59
SEG_006015,1,1,31.0,2026-02-16 01:31:59
SEG_006016,1,1,31.0,2026-02-16 01:31:59
SEG_006017,1,2,37.0,2026-02-16 01:31:59
SEG_006018,1,2,37.0,2026-02-16 01:31:59
SEG_006019,1,2,34.0,2026-02-16 01:31:59
SEG_006020,1,2,37.0,2026-02-16 01:31:59
SEG_006021,1,2,38.5,2026-02-16 01:31:59
SEG_006022,1,2,35.5,2026-02-16 01:31:59
SEG_006023,1,2,35.5,2026-02-16 01:31:59
SEG_006024,1,2,35.5,2026-02-16 01:31:59
SEG_006025,1,2,41.5,2026-02-16 01:31:59
SEG_006026,1,2,38.5,2026-02-16 01:31:59
SEG_006027,1,3,46.0,2026-02-16 01:31:59
SEG_006028,1,3,46.0,2026-02-16 01:31:59
SEG_006029,1,3,46.0,2026-02-16 01:31:59
SEG_006030,1,3,46.0,2026-02-16 01:31:59
SEG_006031,1,2,38.0,2026-02-16 01:31:59
SEG_006032,1,1,31.0,2026-02-16 01:31:59
SEG_006033,1,1,31.0,2026-02-16 01:31:59
SEG_006034,1,3,42.3,2026-02-16 01:31:59
SEG_006035,1,3,65.2,2026-02-16 01:31:59
SEG_006036,1,3,69.8,2026-02-16 01:31:59
SEG_006037,1,3,47.5,2026-02-16 01:31:59
SEG_006038,1,3,47.5,2026-02-16 01:31:59
SEG_006039,1,3,47.5,2026-02-16 01:31:59
SEG_006040,1,3,47.5,2026-02-16 01:31:59
SEG_006041,1,3,56.9,2026-02-16 01:31:59
SEG_006042,1,3,56.9,2026-02-16 01:31:59
SEG_006043,1,1,31.0,2026-02-16 01:31:59
SEG_006044,1,1,31.0,2026-02-16 01:31:59
SEG_006045,1,3,52.8,2026-02-16 01:31:59
SEG_006046,1,3,52.8,2026-02-16 01:31:59
SEG_006047,1,3,52.8,2026-02-16 01:31:59
SEG_006048,1,3,52.8,2026-02-16 01:31:59
SEG_006049,1,3,52.8,2026-02-16 01:31:59
SEG_006050,1,1,31.0,2026-02-16 01:31:59
SEG_006051,1,1,31.0,2026-02-16 01:31:59
SEG_006052,1,3,49.6,2026-02-16 01:31:59
SEG_006053,1,1,31.0,2026-02-16 01:31:59
SEG_006054,1,1,31.0,2026-02-16 01:31:59
SEG_006055,1,1,31.0,2026-02-16 01:31:59
SEG_006056,1,1,31.0,2026-02-16 01:31:59
SEG_006057,1,1,31.0,2026-02-16 01:31:59
SEG_006058,1,1,31.0,2026-02-16 01:31:59
SEG_006059,1,1,31.0,2026-02-16 01:31:59
SEG_006060,1,1,31.0,2026-02-16 01:31:59
SEG_006061,1,1,31.0,2026-02-16 01:31:59
SEG_006062,1,1,31.0,2026-02-16 01:31:59
SEG_006063,1,1,28.0,2026-02-16 01:31:59
SEG_006064,1,1,31.0,2026-02-16 01:31:59
SEG_006065,1,1,31.0,2026-02-16 01:31:59
SEG_006066,1,1,31.0,2026-02-16 01:31:59
SEG_006067,1,1,29.8,2026-02-16 01:31:59
SEG_006068,1,2,31.2,2026-02-16 01:31:59
SEG_006069,1,1,29.8,2026-02-16 01:31:59
SEG_006070,1,1,30.8,2026-02-16 01:31:59
SEG_006071,1,3,46.0,2026-02-16 01:31:59
SEG_006072,1,2,35.5,2026-02-16 01:31:59
SEG_006073,1,2,34.0,2026-02-16 01:31:59
SEG_006074,1,2,35.5,2026-02-16 01:31:59
SEG_006075,1,2,37.0,2026-02-16 01:31:59
SEG_006076,1,2,35.5,2026-02-16 01:31:59
SEG_006077,1,2,35.5,2026-02-16 01:31:59
SEG_006078,1,2,35.5,2026-02-16 01:31:59
SEG_006079,1,2,40.0,2026-02-16 01:31:59
SEG_006080,1,2,34.0,2026-02-16 01:31:59
SEG_006081,1,2,35.5,2026-02-16 01:31:59
SEG_006082,1,2,37.0,2026-02-16 01:31:59
SEG_006083,1,2,32.5,2026-02-16 01:31:59
SEG_006084,1,3,44.5,2026-02-16 01:31:59
SEG_006085,1,2,35.5,2026-02-16 01:31:59
SEG_006086,1,2,34.0,2026-02-16 01:31:59
SEG_006087,1,2,38.5,2026-02-16 01:31:59
SEG_006088,1,2,37.0,2026-02-16 01:31:59
SEG_006089,1,2,34.0,2026-02-16 01:31:59
SEG_006090,1,3,43.7,2026-02-16 01:31:59
SEG_006091,1,2,40.7,2026-02-16 01:31:59
SEG_006092,1,2,34.0,2026-02-16 01:31:59
SEG_006093,1,3,56.4,2026-02-16 01:31:59
SEG_006094,1,1,31.0,2026-02-16 01:31:59
SEG_006095,1,1,31.0,2026-02-16 01:31:59
SEG_006096,1,1,29.2,2026-02-16 01:31:59
SEG_006097,1,1,29.2,2026-02-16 01:31:59
SEG_006098,1,2,40.3,2026-02-16 01:31:59
SEG_006099,1,2,40.3,2026-02-16 01:31:59
SEG_006100,1,2,38.4,2026-02-16 01:31:59
SEG_006101,1,2,38.4,2026-02-16 01:31:59
SEG_006102,1,2,38.4,2026-02-16 01:31:59
SEG_006103,1,2,38.4,2026-02-16 01:31:59
SEG_006104,1,2,40.2,2026-02-16 01:31:59
SEG_006105,1,1,29.8,2026-02-16 01:31:59
SEG_006106,1,1,29.8,2026-02-16 01:31:59
SEG_006107,1,1,29.8,2026-02-16 01:31:59
SEG_006108,1,1,29.8,2026-02-16 01:31:59
SEG_006109,1,1,29.8,2026-02-16 01:31:59
SEG_006110,1,3,47.5,2026-02-16 01:31:59
SEG_006111,1,1,29.8,2026-02-16 01:31:59
SEG_006112,1,3,51.1,2026-02-16 01:31:59
SEG_006113,1,2,38.8,2026-02-16 01:31:59
SEG_006114,1,2,34.0,2026-02-16 01:31:59
SEG_006115,1,2,32.5,2026-02-16 01:31:59
SEG_006116,1,2,32.5,2026-02-16 01:31:59
SEG_006117,1,2,37.0,2026-02-16 01:31:59
SEG_006118,1,2,37.0,2026-02-16 01:31:59
SEG_006119,1,3,44.4,2026-02-16 01:31:59
SEG_006120,1,2,31.2,2026-02-16 01:31:59
SEG_006121,1,2,38.5,2026-02-16 01:31:59
SEG_006122,1,1,31.0,2026-02-16 01:31:59
SEG_006123,1,2,39.6,2026-02-16 01:31:59
SEG_006124,1,1,29.2,2026-02-16 01:31:59
SEG_006125,1,2,41.0,2026-02-16 01:31:59
SEG_006126,1,1,31.0,2026-02-16 01:31:59
SEG_006127,1,2,41.0,2026-02-16 01:31:59
SEG_006128,1,2,41.0,2026-02-16 01:31:59
SEG_006129,1,2,41.0,2026-02-16 01:31:59
SEG_006130,1,3,50.4,2026-02-16 01:31:59
SEG_006131,1,2,41.0,2026-02-16 01:31:59
SEG_006132,1,3,50.4,2026-02-16 01:31:59
SEG_006133,1,3,50.4,2026-02-16 01:31:59
SEG_006134,1,1,29.8,2026-02-16 01:31:59
SEG_006135,1,2,32.8,2026-02-16 01:31:59
SEG_006136,1,2,37.2,2026-02-16 01:31:59
SEG_006137,1,2,37.2,2026-02-16 01:31:59
SEG_006138,1,1,31.0,2026-02-16 01:31:59
SEG_006139,1,1,29.8,2026-02-16 01:31:59
SEG_006140,1,1,29.8,2026-02-16 01:31:59
SEG_006141,1,1,29.8,2026-02-16 01:31:59
SEG_006142,1,1,29.8,2026-02-16 01:31:59
SEG_006143,1,1,29.8,2026-02-16 01:31:59
SEG_006144,1,1,29.8,2026-02-16 01:31:59
SEG_006145,1,1,29.8,2026-02-16 01:31:59
SEG_006146,1,1,29.8,2026-02-16 01:31:59
SEG_006147,1,1,29.8,2026-02-16 01:31:59
SEG_006148,1,1,29.8,2026-02-16 01:31:59
SEG_006149,1,1,29.8,2026-02-16 01:31:59
SEG_006150,1,2,32.8,2026-02-16 01:31:59
SEG_006151,1,1,29.8,2026-02-16 01:31:59
SEG_006152,1,1,29.8,2026-02-16 01:31:59
SEG_006153,1,3,44.4,2026-02-16 01:31:59
SEG_006154,1,3,44.4,2026-02-16 01:31:59
SEG_006155,1,1,27.5,2026-02-16 01:31:59
SEG_006156,1,1,27.5,2026-02-16 01:31:59
SEG_006157,1,2,35.5,2026-02-16 01:31:59
SEG_006158,1,1,31.0,2026-02-16 01:31:59
SEG_006159,1,1,31.0,2026-02-16 01:31:59
SEG_006160,1,1,31.0,2026-02-16 01:31:59
SEG_006161,1,1,31.0,2026-02-16 01:31:59
SEG_006162,1,1,31.0,2026-02-16 01:31:59
SEG_006163,1,1,31.0,2026-02-16 01:31:59
SEG_006164,1,1,31.0,2026-02-16 01:31:59
SEG_006165,1,1,31.0,2026-02-16 01:31:59
SEG_006166,1,1,31.0,2026-02-16 01:31:59
SEG_006167,1,1,31.0,2026-02-16 01:31:59
SEG_006168,1,1,31.0,2026-02-16 01:31:59
SEG_006169,1,1,31.0,2026-02-16 01:31:59
SEG_006170,1,1,31.0,2026-02-16 01:31:59
SEG_006171,1,1,29.2,2026-02-16 01:31:59
SEG_006172,1,1,29.2,2026-02-16 01:31:59
SEG_006173,1,1,29.2,2026-02-16 01:31:59
SEG_006174,1,1,29.2,2026-02-16 01:31:59
SEG_006175,1,1,29.2,2026-02-16 01:31:59
SEG_006176,1,2,34.2,2026-02-16 01:31:59
SEG_006177,1,2,37.0,2026-02-16 01:31:59
SEG_006178,1,3,45.0,2026-02-16 01:31:59
SEG_006179,1,2,34.8,2026-02-16 01:31:59
SEG_006180,1,3,53.6,2026-02-16 01:31:59
SEG_006181,1,2,37.5,2026-02-16 01:31:59
