segment_id,original_way_id,road_name,highway_type,lanes,width,maxspeed,start_lat,start_lon,end_lat,end_lon,center_lat,center_lon,num_points,coordinates_json
SEG_000040,37400301,뚝섬로,secondary,2,,,37.5314674,127.0820077,37.53247,127.07811,37.53197007272727,127.07987547272728,11,"[[127.0820077, 37.5314674], [127.08173, 37.53148], [127.08145, 37.53151], [127.0810144, 37.5316148], [127.08032, 37.5318], [127.079697, 37.5319949], [127.0788928, 37.53224], [127.07886, 37.53225], [127.0784288, 37.5323765], [127.0781195, 37.5324672], [127.07811, 37.53247]]"
SEG_000041,37400301,뚝섬로,secondary,2,,,37.53247,127.07811,37.5331998,127.0756803,37.53281788571429,127.0769653,7,"[[127.07811, 37.53247], [127.0776609, 37.5326089], [127.0773208, 37.5327141], [127.07714, 37.53277], [127.0765639, 37.5329396], [127.0762812, 37.5330228], [127.0756803, 37.5331998]]"
SEG_000042,37400312,마방로,tertiary,,,,37.4737104,127.0387794,37.4770281,127.0428191,37.47424799090909,127.04004528181818,11,"[[127.0387794, 37.4737104], [127.0388652, 37.4737157], [127.0393318, 37.4737445], [127.03959, 37.47375], [127.039645, 37.4737603], [127.03975, 37.47378], [127.03997, 37.47386], [127.04008, 37.47391], [127.04025, 37.47406], [127.0414176, 37.4754089], [127.0428191, 37.4770281]]"
SEG_000043,37400312,마방로,tertiary,,,,37.4770281,127.0428191,37.4782093,127.0445122,37.477680971428576,127.04354454285715,7,"[[127.0428191, 37.4770281], [127.04289, 37.47711], [127.0434, 37.47768], [127.04367, 37.47789], [127.0437205, 37.4779094], [127.0438, 37.47794], [127.0445122, 37.4782093]]"
SEG_000044,37400367,남부순환로378길,tertiary,,,,37.4832498,127.047668,37.484913,127.0464515,37.48437571666667,127.04683556666667,6,"[[127.047668, 37.4832498], [127.04695, 37.4842141], [127.0467338, 37.4844958], [127.0466522, 37.4846194], [127.0465579, 37.4847622], [127.0464515, 37.484913]]"
SEG_000045,37400481,봉은사로113길,tertiary_link,,,,37.5165769,127.0661675,37.5152555,127.0659986,37.516114622222226,127.06613584444443,9,"[[127.0661675, 37.5165769], [127.0661872, 37.5165051], [127.0661913, 37.5164333], [127.0661861, 37.5163606], [127.0661763, 37.5162812], [127.0661567, 37.516181], [127.0661316, 37.516014], [127.0660273, 37.515424], [127.0659986, 37.5152555]]"
SEG_000046,37400603,바우뫼로,tertiary,,,,37.47309,127.02954,37.47548,127.03469,37.47428835454545,127.03177122727271,11,"[[127.02954, 37.47309], [127.029969, 37.4733636], [127.0307069, 37.4737864], [127.0308546, 37.4738705], [127.0314747, 37.4742337], [127.03181, 37.47443], [127.03206, 37.47454], [127.0324325, 37.4746683], [127.03296, 37.47485], [127.0329858, 37.4748594], [127.03469, 37.47548]]"
SEG_000047,37400603,바우뫼로,tertiary,,,,37.47548,127.03469,37.4780354,127.0383638,37.47649368181818,127.03617416363636,11,"[[127.03469, 37.47548], [127.034744, 37.4755124], [127.0347656, 37.4755253], [127.0348444, 37.4755725], [127.0354982, 37.4759643], [127.0357756, 37.476163], [127.0364829, 37.4766697], [127.0368538, 37.4769532], [127.03787, 37.47773], [127.0380275, 37.4778247], [127.0383638, 37.4780354]]"
SEG_000048,37400603,바우뫼로,tertiary,,,,37.4780354,127.0383638,37.4781105,127.0385073,37.47807295,127.03843555,2,"[[127.0383638, 37.4780354], [127.0385073, 37.4781105]]"
SEG_000049,37400802,논현로28길,tertiary,,,,37.4819037,127.0429271,37.48458,127.04577,37.483444618181814,127.04441802727273,11,"[[127.0429271, 37.4819037], [127.0432616, 37.4822671], [127.0434662, 37.4824893], [127.04392, 37.483], [127.0441372, 37.4832174], [127.0443633, 37.4834758], [127.0448242, 37.4839704], [127.0451409, 37.48422], [127.045338, 37.4843472], [127.0454498, 37.4844199], [127.04577, 37.48458]]"
SEG_000050,37400802,논현로28길,tertiary,,,,37.48458,127.04577,37.484913,127.0464515,37.48477546666667,127.04616783333334,3,"[[127.04577, 37.48458], [127.046282, 37.4848334], [127.0464515, 37.484913]]"
SEG_000051,37401215,도곡로7길,residential,,,,37.4906115,127.0350793,37.4926122,127.0341175,37.4916288,127.03458782,5,"[[127.0350793, 37.4906115], [127.0348256, 37.4911284], [127.0344617, 37.491889], [127.034455, 37.4919029], [127.0341175, 37.4926122]]"
SEG_000052,37401416,성수이로,tertiary,,,,37.5375521,127.0543176,37.53885,127.05488,37.538165275,127.0545833,4,"[[127.0543176, 37.5375521], [127.054506, 37.5379868], [127.0546296, 37.5382722], [127.05488, 37.53885]]"
SEG_000053,37401581,자양번영로,tertiary,4,,30,37.5331998,127.0756803,37.5362666,127.0765922,37.53518822727273,127.0762753090909,11,"[[127.0756803, 37.5331998], [127.0758633, 37.5338156], [127.07604, 37.53441], [127.0761621, 37.5348049], [127.07634, 37.53538], [127.076395, 37.5355739], [127.0764146, 37.5356431], [127.0764866, 37.5358969], [127.0765243, 37.5360297], [127.07653, 37.53605], [127.0765922, 37.5362666]]"
SEG_000054,37401581,자양번영로,tertiary,4,,30,37.5362666,127.0765922,37.5380336,127.0771393,37.53725491666666,127.07688861666666,6,"[[127.0765922, 37.5362666], [127.0767797, 37.5369192], [127.0768, 37.53699], [127.0769243, 37.5373994], [127.0770962, 37.5379207], [127.0771393, 37.5380336]]"
SEG_000055,37401852,비우뫼로15길,tertiary,,,,37.4737864,127.0307069,37.4816146,127.0269476,37.47678514545454,127.02899983636362,11,"[[127.0307069, 37.4737864], [127.0304993, 37.4740026], [127.0300444, 37.4745022], [127.0298316, 37.4747864], [127.0295925, 37.4751733], [127.0292953, 37.4756903], [127.029033, 37.4762188], [127.0288144, 37.4767714], [127.0271725, 37.4808798], [127.0270607, 37.4812108], [127.0269476, 37.4816146]]"
SEG_000056,37401852,비우뫼로15길,tertiary,,,,37.4816146,127.0269476,37.483728,127.028715,37.4827653,127.02757294999999,10,"[[127.0269476, 37.4816146], [127.0269231, 37.4819107], [127.0269433, 37.482077], [127.0270206, 37.4823288], [127.0271971, 37.4826061], [127.0275557, 37.4830039], [127.0280473, 37.4833983], [127.028141, 37.4834604], [127.0282388, 37.4835252], [127.028715, 37.483728]]"
SEG_000057,37402028,광나루로,primary,,,,37.5393238,127.0982515,37.5379664,127.0998337,37.53870004,127.09901104000001,5,"[[127.0982515, 37.5393238], [127.09869, 37.539], [127.09898, 37.53875], [127.0993, 37.53846], [127.0998337, 37.5379664]]"
SEG_000058,37402031,한가람로,tertiary,,,,37.5166405,127.0773949,37.5166111,127.0775322,37.5166258,127.07746355,2,"[[127.0773949, 37.5166405], [127.0775322, 37.5166111]]"
SEG_000059,37402052,왕십리로,primary,6,,,37.5399565,127.0437605,37.5394392,127.0437412,37.539703275,127.04374952500001,4,"[[127.0437605, 37.5399565], [127.043738, 37.5397429], [127.0437584, 37.5396745], [127.0437412, 37.5394392]]"
SEG_000060,37402420,일원로,tertiary,,,,37.4832797,127.0838568,37.4854936,127.0833403,37.4842273,127.0836359,4,"[[127.0838568, 37.4832797], [127.0837585, 37.4837019], [127.083588, 37.484434], [127.0833403, 37.4854936]]"
SEG_000061,37402465,이름없음,residential,,,50,37.5233495,127.1023456,37.5334048,127.0959047,37.52837715,127.09912515,2,"[[127.1023456, 37.5233495], [127.0959047, 37.5334048]]"
SEG_000062,37402629,바우뫼로12길,tertiary,,,,37.4675247,127.0347686,37.4706628,127.0318144,37.468703485714286,127.03364431428572,7,"[[127.0347686, 37.4675247], [127.03461, 37.46768], [127.0341768, 37.4681132], [127.03407, 37.46822], [127.0331604, 37.4692237], [127.03291, 37.4695], [127.0318144, 37.4706628]]"
SEG_000063,37402988,도곡로62길,residential,,,,37.5018527,127.0823033,37.5039858,127.0777598,37.50288380909091,127.0808310090909,11,"[[127.0823033, 37.5018527], [127.0822419, 37.5019019], [127.0821878, 37.501971], [127.0821444, 37.5020898], [127.082005, 37.5025313], [127.0817854, 37.5031432], [127.0804932, 37.5033903], [127.0800923, 37.5034656], [127.0799398, 37.5034996], [127.0781882, 37.5038907], [127.0777598, 37.5039858]]"
SEG_000064,37402988,도곡로62길,residential,,,,37.5039858,127.0777598,37.5043283,127.0762648,37.504178100000004,127.076915725,4,"[[127.0777598, 37.5039858], [127.0772584, 37.5040976], [127.0763799, 37.5043007], [127.0762648, 37.5043283]]"
SEG_000065,37402991,테헤란로115길,tertiary,,,,37.5153694,127.0665939,37.5154363,127.0665789,37.51540285,127.0665864,2,"[[127.0665939, 37.5153694], [127.0665789, 37.5154363]]"
SEG_000066,37403040,역삼로7길,residential,,,,37.4940827,127.0334073,37.4957224,127.0326281,37.494655019999996,127.03313969999999,5,"[[127.0334073, 37.4940827], [127.0332362, 37.4944584], [127.0332195, 37.494493], [127.0332074, 37.4945186], [127.0326281, 37.4957224]]"
SEG_000067,37403242,개포로88길,residential,,,,37.4872192,127.0708735,37.4895474,127.069066,37.48822235454546,127.06978954545455,11,"[[127.0708735, 37.4872192], [127.0701157, 37.4876904], [127.0699984, 37.4877772], [127.0699296, 37.4878362], [127.0699022, 37.487863], [127.0698521, 37.48792], [127.069782, 37.4880407], [127.0695994, 37.4884032], [127.0693313, 37.4889708], [127.0692348, 37.4891778], [127.069066, 37.4895474]]"
SEG_000068,37403256,개포로110길,residential,,,,37.490572,127.0772638,37.4925514,127.0762603,37.49180945555556,127.07662400000001,9,"[[127.0772638, 37.490572], [127.0769866, 37.491091], [127.0767905, 37.491458], [127.07672, 37.49159], [127.0765505, 37.4919365], [127.0764551, 37.4921314], [127.0763218, 37.4924188], [127.0762674, 37.492536], [127.0762603, 37.4925514]]"
SEG_000069,38233666,압구정로10길,residential,1,,,37.5205309,127.0222275,37.5236573,127.0217435,37.52203562727272,127.02200099090909,11,"[[127.0222275, 37.5205309], [127.0221462, 37.5210741], [127.0221294, 37.5211828], [127.0220823, 37.5215775], [127.0220577, 37.5217092], [127.0220472, 37.5217745], [127.0220144, 37.5219783], [127.0219161, 37.5225729], [127.0218258, 37.5231478], [127.0218208, 37.5231866], [127.0217435, 37.5236573]]"
SEG_000070,38233666,압구정로10길,residential,1,,,37.5236573,127.0217435,37.5237282,127.0217316,37.52369275,127.02173755,2,"[[127.0217435, 37.5236573], [127.0217316, 37.5237282]]"
SEG_000071,38233669,압구정로2길,residential,,,,37.5215978,127.0190678,37.5177373,127.0216853,37.51989359090909,127.02025946363636,11,"[[127.0190678, 37.5215978], [127.0191132, 37.5215418], [127.0194189, 37.5211648], [127.0197698, 37.5206913], [127.0199049, 37.5204764], [127.0201553, 37.5200779], [127.0204418, 37.5196192], [127.0206914, 37.5192475], [127.0211728, 37.5185392], [127.0214329, 37.5181363], [127.0216853, 37.5177373]]"
SEG_000072,38233671,도산대로1길,residential,,,,37.5221943,127.0199801,37.5184607,127.019755,37.52014486363636,127.01942055454546,11,"[[127.0199801, 37.5221943], [127.0194189, 37.5211648], [127.0191521, 37.5206466], [127.0191462, 37.5205331], [127.0191505, 37.5204552], [127.0191848, 37.5203257], [127.0192233, 37.5201875], [127.0193959, 37.5197079], [127.0195418, 37.5191769], [127.0196775, 37.5187408], [127.019755, 37.5184607]]"
SEG_000073,38233671,도산대로1길,residential,,,,37.5184607,127.019755,37.516593,127.0204679,37.5174219,127.02011261666667,6,"[[127.019755, 37.5184607], [127.0198501, 37.5181094], [127.0200297, 37.5175624], [127.0201686, 37.5171045], [127.0204044, 37.5167014], [127.0204679, 37.516593]]"
SEG_000074,38233672,강남대로156길,residential,,,,37.5193308,127.0231544,37.5179865,127.0191601,37.518461333333335,127.02082424444444,9,"[[127.0231544, 37.5193308], [127.0224672, 37.5190598], [127.02175, 37.5187713], [127.0211728, 37.5185392], [127.0203897, 37.5182067], [127.02023, 37.5181469], [127.0198501, 37.5181094], [127.0192439, 37.5180014], [127.0191601, 37.5179865]]"
SEG_000075,38233673,강남대로162길,residential,,,,37.5197079,127.0193959,37.5210741,127.0221462,37.52035628888889,127.0206968222222,9,"[[127.0193959, 37.5197079], [127.0194454, 37.519732], [127.0201553, 37.5200779], [127.0204773, 37.5202457], [127.0207692, 37.5203906], [127.0208393, 37.5204273], [127.0212327, 37.5206251], [127.0218101, 37.520926], [127.0221462, 37.5210741]]"
SEG_000076,38233675,압구정로8길,residential,,,,37.5232688,127.0208371,37.5221082,127.0226964,37.52281312,127.02153905999998,5,"[[127.0208371, 37.5232688], [127.0208842, 37.523211], [127.0213615, 37.5229047], [127.0219161, 37.5225729], [127.0226964, 37.5221082]]"
SEG_000077,38233676,논현로175길,residential,1,,,37.5264523,127.0283546,37.5244963,127.0244828,37.52546697272727,127.02640056363636,11,"[[127.0283546, 37.5264523], [127.0283138, 37.5264378], [127.0277497, 37.526158], [127.0276725, 37.5261181], [127.0268735, 37.5257052], [127.0263225, 37.5254333], [127.0258037, 37.5251708], [127.0251128, 37.5248082], [127.024925, 37.5247096], [127.0247953, 37.5246471], [127.0244828, 37.5244963]]"
SEG_000078,38233676,논현로175길,residential,1,,,37.5244963,127.0244828,37.5229047,127.0213615,37.52380700909091,127.02311775454545,11,"[[127.0244828, 37.5244963], [127.0243503, 37.5244324], [127.0243105, 37.524412], [127.0241243, 37.5243164], [127.0232098, 37.5238562], [127.0231711, 37.5238368], [127.0225615, 37.5235276], [127.0224692, 37.5234865], [127.0224285, 37.5234604], [127.0218258, 37.5231478], [127.0213615, 37.5229047]]"
SEG_000079,38233676,논현로175길,residential,1,,,37.5229047,127.0213615,37.5221943,127.0199801,37.52254215,127.02066175,4,"[[127.0213615, 37.5229047], [127.0210209, 37.5227183], [127.0202845, 37.5223513], [127.0199801, 37.5221943]]"
SEG_000080,38233798,도산대로25길,residential,,,,37.5199856,127.0278917,37.5226744,127.0257515,37.52102009,127.02706318,10,"[[127.0278917, 37.5199856], [127.027845, 37.5200123], [127.0277022, 37.5201648], [127.0275032, 37.5204217], [127.0273205, 37.5207182], [127.0271823, 37.5209193], [127.0268443, 37.5213166], [127.0264716, 37.5217639], [127.0261195, 37.5222241], [127.0257515, 37.5226744]]"
SEG_000081,38233800,압구정로20길,residential,1,,,37.5249099,127.0240738,37.52492,127.0238392,37.524914949999996,127.0239565,2,"[[127.0240738, 37.5249099], [127.0238392, 37.52492]]"
SEG_000082,38233804,논현로161길,residential,,,,37.5235056,127.027337,37.5224728,127.0239814,37.5231555,127.02556656363636,11,"[[127.027337, 37.5235056], [127.026949, 37.5235253], [127.0266124, 37.523544], [127.0261313, 37.5235597], [127.025812, 37.5234075], [127.0253884, 37.5232023], [127.0253485, 37.5231829], [127.0248572, 37.5229271], [127.0245672, 37.5227776], [127.0242478, 37.5226057], [127.0239814, 37.5224728]]"
SEG_000083,38233804,논현로161길,residential,,,,37.5224728,127.0239814,37.5222606,127.023425,37.522320025,127.023613475,4,"[[127.0239814, 37.5224728], [127.0235875, 37.5222816], [127.02346, 37.5222651], [127.023425, 37.5222606]]"
SEG_000084,38233805,압구정로28길,residential,,,,37.5229862,127.0275536,37.5265541,127.0274484,37.52499771818182,127.02762964545454,11,"[[127.0275536, 37.5229862], [127.027581, 37.5234935], [127.0276113, 37.523781], [127.02763, 37.52407], [127.0276612, 37.5245962], [127.0277106, 37.5251309], [127.027737, 37.5255933], [127.0277739, 37.5260868], [127.0277497, 37.526158], [127.0274694, 37.5265249], [127.0274484, 37.5265541]]"
SEG_000085,38233805,압구정로28길,residential,,,,37.5265541,127.0274484,37.5266062,127.0274077,37.52658015,127.02742805,2,"[[127.0274484, 37.5265541], [127.0274077, 37.5266062]]"
SEG_000086,38233880,압구정로14길,residential,,,,37.5215562,127.0235508,37.5222606,127.023425,37.5217716,127.023506425,4,"[[127.0235508, 37.5215562], [127.0235389, 37.5215934], [127.023511, 37.5216762], [127.023425, 37.5222606]]"
SEG_000087,40365646,언주로134길,residential,,,,37.5168799,127.0374062,37.5164805,127.0353241,37.51665226,127.03622114,5,"[[127.0374062, 37.5168799], [127.0366051, 37.5167235], [127.03627, 37.5166612], [127.0355003, 37.5165162], [127.0353241, 37.5164805]]"
SEG_000088,42063745,남부순환로,primary,,,,37.4923185,127.0974861,37.4928277,127.0971363,37.4925731,127.09731120000001,2,"[[127.0974861, 37.4923185], [127.0971363, 37.4928277]]"
SEG_000089,44242430,바우뫼로6길,residential,,,,37.4683718,127.028554,37.4701382,127.0252014,37.46930266,127.02678719999999,5,"[[127.028554, 37.4683718], [127.0277798, 37.4687797], [127.0267519, 37.4693212], [127.0256489, 37.4699024], [127.0252014, 37.4701382]]"
SEG_000090,46618898,영동대로,primary,,,,37.5200734,127.0568785,37.5199698,127.056947,37.5200216,127.05691275,2,"[[127.0568785, 37.5200734], [127.056947, 37.5199698]]"
SEG_000091,46618899,삼성로,secondary,,,60,37.4989265,127.0609727,37.5019795,127.0593294,37.500495245454545,127.06012787272726,11,"[[127.0609727, 37.4989265], [127.060951, 37.4989641], [127.0609234, 37.4990122], [127.0606493, 37.4994882], [127.0602772, 37.5002042], [127.0597044, 37.5012928], [127.0596868, 37.5013261], [127.0596603, 37.5013765], [127.0596372, 37.5014185], [127.0596149, 37.5014591], [127.0593294, 37.5019795]]"
SEG_000092,46618899,삼성로,secondary,,,60,37.5019795,127.0593294,37.5067702,127.0567976,37.504162,127.05816348181817,11,"[[127.0593294, 37.5019795], [127.0590115, 37.5025631], [127.0589321, 37.5027035], [127.0588996, 37.5027608], [127.0587215, 37.5031288], [127.0583551, 37.5037847], [127.0577898, 37.5048302], [127.0576476, 37.5051211], [127.0574604, 37.5054792], [127.0568537, 37.5066609], [127.0567976, 37.5067702]]"
SEG_000093,46618900,삼성로,secondary,,,60,37.5130285,127.0532647,37.5069402,127.0565359,37.509304209999996,127.05526501,10,"[[127.0532647, 37.5130285], [127.0539684, 37.5117389], [127.0545847, 37.5105849], [127.0548642, 37.510063], [127.0552493, 37.5093388], [127.0556883, 37.5084894], [127.0557319, 37.5084051], [127.0562907, 37.5073947], [127.056472, 37.5070586], [127.0565359, 37.5069402]]"
SEG_000094,46619257,봉은사로,primary,,,,37.515689,127.0696263,37.515693,127.0696698,37.515691000000004,127.06964805,2,"[[127.0696263, 37.515689], [127.0696698, 37.515693]]"
SEG_000095,46619258,봉은사로,primary,,,,37.5157717,127.0696151,37.5154887,127.0667689,37.515630200000004,127.068192,2,"[[127.0696151, 37.5157717], [127.0667689, 37.5154887]]"
SEG_000096,46619262,봉은사로,primary,,,,37.5157987,127.069851,37.5157717,127.0696151,37.515783875,127.069721575,4,"[[127.069851, 37.5157987], [127.069764, 37.5157887], [127.0696562, 37.5157764], [127.0696151, 37.5157717]]"
SEG_000097,46619264,봉은사로,primary,,,,37.5153694,127.0665939,37.5154067,127.0667767,37.51539303333333,127.06670886666666,3,"[[127.0665939, 37.5153694], [127.066756, 37.515403], [127.0667767, 37.5154067]]"
SEG_000098,46620928,이름없음,service,,,,37.5144733,127.0559014,37.5135682,127.05643,37.51428175,127.05617128333334,6,"[[127.0559014, 37.5144733], [127.0560838, 37.5145073], [127.0561589, 37.5144733], [127.0562125, 37.5143882], [127.0562411, 37.5142802], [127.05643, 37.5135682]]"
SEG_000099,46620931,영동대로115길,residential,,,,37.5154272,127.0594292,37.5143851,127.058303,37.51490486666666,127.05888588333333,6,"[[127.0594292, 37.5154272], [127.0592398, 37.5153533], [127.0589806, 37.5151637], [127.058897, 37.5146894], [127.0584657, 37.5144105], [127.058303, 37.5143851]]"
SEG_000100,46620932,봉은사로99길,residential,,,,37.5147951,127.0592464,37.5141237,127.0596015,37.5144594,127.05942395,2,"[[127.0592464, 37.5147951], [127.0596015, 37.5141237]]"
SEG_000101,46620933,영동대로129길,residential,,,,37.5181763,127.0557771,37.5185553,127.055176,37.51836496666667,127.0554778,3,"[[127.0557771, 37.5181763], [127.0554803, 37.5183633], [127.055176, 37.5185553]]"
SEG_000102,46620934,삼성로120길,service,,,,37.5185609,127.0541941,37.5181897,127.0548153,37.5183753,127.0545047,2,"[[127.0541941, 37.5185609], [127.0548153, 37.5181897]]"
SEG_000103,46620935,삼성로126길,residential,,,,37.5179623,127.0529751,37.5174932,127.0510243,37.51773206666667,127.05192983333332,3,"[[127.0529751, 37.5179623], [127.0517901, 37.5177407], [127.0510243, 37.5174932]]"
