way_id,name,highway,lanes,width,maxspeed,oneway,surface,num_points,start_lat,start_lon,end_lat,end_lon
914892212,이름없음,service,,,,no,,2,37.5296775,127.0408304,37.5298479,127.0402229
914892213,이름없음,service,,,,no,,11,37.5303124,127.0413172,37.5291555,127.0406481
914892214,이름없음,service,,,,no,,15,37.5293068,127.0400254,37.5302558,127.0415359
914892215,이름없음,service,,,,no,,6,37.5294166,127.0395735,37.5290401,127.041123
914892454,이름없음,service,,,,no,,14,37.5304256,127.0415936,37.5301018,127.0416847
914894278,이름없음,service,,,,no,,14,37.5293984,127.0415236,37.5291143,127.0428199
914894279,이름없음,service,,,,no,,15,37.5287335,127.0413476,37.5284602,127.0426094
914894280,이름없음,service,,,,no,,2,37.5291793,127.0425218,37.5285206,127.0423308
914894281,이름없음,service,,,,no,,2,37.5293619,127.0416847,37.5287108,127.0414527
914894282,이름없음,service,,,,no,,10,37.5287998,127.0410414,37.529457,127.0412646
914899625,이름없음,service,,,,no,,2,37.5150469,127.0388845,37.5151344,127.0388364
914899626,이름없음,service,,,,no,,3,37.5151916,127.0388684,37.5156022,127.0393431
914899627,이름없음,service,,,,no,,3,37.5153895,127.0394424,37.5150469,127.0388845
914899628,이름없음,service,,,,no,,3,37.5151179,127.0387728,37.5151916,127.0388684
914900612,이름없음,residential,,,,no,,2,37.5163478,127.0381764,37.5161943,127.0382482
914901985,이름없음,service,,,,no,,17,37.5214654,127.0408586,37.5219428,127.0412102
914904187,이름없음,secondary_link,,,,yes,,10,37.508984,127.0380822,37.508547,127.0379665
914909449,이름없음,secondary_link,,,,yes,,7,37.5085034,127.0388037,37.5088483,127.0389412
914912432,이름없음,service,,,,yes,,2,37.4986576,127.0436782,37.498608,127.0434965
914912433,이름없음,service,,,,no,,3,37.4988522,127.0435851,37.4981514,127.0439205
914919638,이름없음,secondary_link,,,,yes,,9,37.4886885,127.0503161,37.488895,127.0496567
914919949,이름없음,secondary_link,,,,yes,,10,37.4888364,127.0494971,37.4882634,127.049365
914921211,이름없음,secondary_link,1,,,yes,asphalt,11,37.4879939,127.0501348,37.4885696,127.0503549
914921775,이름없음,secondary_link,1,,,yes,asphalt,9,37.4881412,127.0494373,37.4879089,127.0499997
914923148,이름없음,service,,,,no,,7,37.4875378,127.0502048,37.4877923,127.0493652
914924443,이름없음,residential,,,,no,,7,37.5386352,127.0510349,37.5379857,127.050545
914939066,이름없음,residential,,,,no,,6,37.5370073,127.0507169,37.5370833,127.0512949
914939067,이름없음,residential,,,,no,,6,37.5370833,127.0512949,37.5378914,127.0522963
914944422,이름없음,residential,,,,no,,13,37.5365891,127.0518905,37.5361693,127.0523326
914960709,이름없음,primary_link,,,,yes,,2,37.4717071,127.0512554,37.4717626,127.0508065
914961983,이름없음,residential,,,,no,,2,37.4704198,127.0471379,37.4708433,127.0476902
914970080,이름없음,service,,,,no,,2,37.5112407,127.0442891,37.5108548,127.0444684
914970856,이름없음,residential,,,,no,,2,37.5135555,127.049675,37.5137878,127.0503904
914986496,이름없음,service,,,,no,,8,37.5089375,127.0536554,37.5082428,127.054342
914987714,이름없음,service,,,,no,,2,37.5270723,127.0534131,37.5268367,127.0529821
914987715,이름없음,service,,,,no,,5,37.5268092,127.0536349,37.5270707,127.0527756
914989768,이름없음,trunk_link,,,,yes,,6,37.5276804,127.0535458,37.5274496,127.0535925
914990705,선릉로190길,trunk_link,2,,,yes,asphalt,2,37.5274496,127.0535925,37.5274224,127.0539342
914995101,이름없음,service,,,,no,,4,37.5027697,127.0600096,37.5027035,127.0589321
914998915,이름없음,residential,,,,no,,2,37.4929418,127.0596672,37.4935844,127.0591989
915001958,이름없음,service,,,,no,,5,37.4969673,127.0607123,37.4964502,127.0600149
915001959,이름없음,service,,,,no,,7,37.4964502,127.0600149,37.4967208,127.0596554
915068976,이름없음,residential,,,,no,,11,37.4875842,127.0451702,37.4870734,127.0449669
915070185,이름없음,secondary_link,,,,yes,,4,37.4822671,127.0432616,37.4823003,127.0427567
915291748,이름없음,service,,,,no,,2,37.4953244,127.0439243,37.4955629,127.0438065
915291749,이름없음,service,,,,no,,2,37.4952457,127.0435381,37.4954475,127.0434375
915291750,이름없음,service,,,,no,,2,37.4954883,127.0442489,37.4956685,127.0441699
915291751,이름없음,service,,,,no,,2,37.4957269,127.044369,37.4954415,127.0445064
915292866,이름없음,service,,,,no,,2,37.4951223,127.0445332,37.4952883,127.04445
915292867,이름없음,service,,,,no,,4,37.4950031,127.0441496,37.4948905,127.0437831
915295194,이름없음,service,,,,no,,6,37.4933167,127.0455341,37.4932644,127.04537
915295195,이름없음,service,,,,no,,12,37.4932644,127.04537,37.4932015,127.045152
915315682,이름없음,residential,,,,no,,2,37.5365508,127.0583439,37.5359574,127.0585155
915315683,이름없음,residential,,,,no,,2,37.5365317,127.0586738,37.5358506,127.0589885
915316705,이름없음,residential,,,,no,,2,37.5364296,127.0595911,37.5360787,127.0598781
915316706,이름없음,residential,,,,no,,2,37.5363254,127.0592666,37.5358766,127.0597708
915317984,이름없음,service,,,,no,,2,37.5332971,127.0623922,37.5339432,127.0620292
915318527,이름없음,residential,,,,no,,2,37.5348833,127.0643896,37.5346855,127.0640543
915318528,이름없음,residential,,,,no,,2,37.5342799,127.0639951,37.5345981,127.0637469
915318529,이름없음,residential,,,,no,,2,37.5351598,127.0633945,37.5347812,127.0636198
915319359,이름없음,residential,,,,no,,2,37.5344707,127.0646068,37.5341644,127.0649877
915320225,이름없음,residential,,,,no,,2,37.5350258,127.0652989,37.5353619,127.0649555
915320226,이름없음,residential,,,,no,,2,37.5348478,127.0650665,37.5344452,127.0654705
915320227,이름없음,residential,,,,no,,4,37.5337646,127.0657897,37.534241,127.0656502
915321278,이름없음,residential,,,,no,,2,37.5354236,127.0654812,37.5352468,127.0656458
915321279,이름없음,residential,,,,no,,4,37.5352468,127.0656458,37.5341096,127.0664504
915330337,이름없음,residential,,,,no,,4,37.5341283,127.0671013,37.534,127.0667265
915330338,이름없음,residential,,,,no,,2,37.5343686,127.0668948,37.5346919,127.0665702
915331616,이름없음,residential,,,,no,,2,37.5385567,127.0639754,37.5384501,127.0637995
915331617,이름없음,residential,,,,no,,2,37.5383335,127.064188,37.5381992,127.0639926
915331618,이름없음,residential,,,,no,,9,37.5390216,127.0645323,37.5384871,127.0649676
915348276,이름없음,service,,,,no,,2,37.504407,127.0602645,37.5041575,127.0603904
915348277,이름없음,service,,,,no,,2,37.5045108,127.0605996,37.5042448,127.0607337
915349621,이름없음,tertiary,,,,yes,,6,37.5058428,127.0670222,37.5056795,127.0672025
915350126,도곡로101길,tertiary,,,,yes,,2,37.5056795,127.0672025,37.50591,127.0672507
915354807,이름없음,service,,,,no,,2,37.49348,127.0612738,37.4936481,127.06117
915370840,이름없음,service,,,,no,,2,37.4919578,127.058478,37.4925664,127.0597547
915374716,이름없음,service,,,,no,,2,37.4912438,127.0597764,37.4908437,127.060057
915374717,이름없음,service,,,,no,,2,37.4913752,127.0600521,37.4909708,127.0603401
915374718,이름없음,service,,,,no,,5,37.4909426,127.0591351,37.4910547,127.0605506
915374719,이름없음,service,,,,no,,8,37.4911938,127.0608758,37.4903303,127.0602612
915374720,이름없음,service,,,,no,,2,37.4905085,127.0610288,37.4906982,127.061438
915374721,이름없음,service,,,,no,,3,37.4907298,127.0608786,37.490402,127.0608303
915374722,이름없음,service,,,,no,,18,37.4906723,127.059068,37.4914225,127.0588998
915376199,이름없음,service,,,,no,,11,37.4774084,127.0635707,37.4764418,127.0628929
915377180,이름없음,service,,,,no,,20,37.4769754,127.0640736,37.4753392,127.0639443
915381582,이름없음,service,,,,no,,6,37.4749364,127.0654647,37.4746005,127.064926
915381789,이름없음,unclassified,,,,no,,6,37.4757862,127.065331,37.4754073,127.0662644
915392092,이름없음,unclassified,,,,no,,37,37.4750177,127.0696387,37.4791685,127.0648356
918083041,이름없음,residential,,,,no,,6,37.4963513,127.020205,37.4966092,127.0200035
918085657,이름없음,service,,,,no,,2,37.5005285,127.0224835,37.500742,127.0231932
919054492,테헤란로,primary,,,,yes,asphalt,4,37.5089497,127.0629758,37.5086519,127.0619317
919132018,도산대로,secondary,,,,yes,,3,37.516154,127.0196291,37.5162606,127.0200869
919140525,언주로173길,residential,,,,yes,,2,37.5284325,127.0335808,37.5281443,127.0325627
919165621,논현로,primary,,,,yes,,5,37.4757735,127.0464446,37.4736797,127.048675
919165622,논현로16길,tertiary,,,,no,,2,37.4757735,127.0464446,37.4758425,127.0465489
919165623,논현로,primary,,,,yes,,5,37.4737552,127.0487917,37.4758425,127.0465489
919168436,이름없음,secondary_link,,,,yes,,6,37.4815825,127.0426271,37.4815916,127.0430757
919185415,테헤란로,primary,,,,yes,asphalt,6,37.5086519,127.0619317,37.5078464,127.0593745
919185416,테헤란로88길,residential,,,,no,,2,37.5078464,127.0593745,37.5076197,127.0594947
919196550,이름없음,service,,,,no,,11,37.5081968,127.0604804,37.5086574,127.0605755
919196551,이름없음,service,,,,no,,4,37.5088923,127.0612407,37.5084991,127.0614467
919196552,이름없음,service,,,,yes,,21,37.508978,127.0613198,37.508978,127.0613198
919260601,삼성로67길,residential,,,,no,,8,37.5007003,127.0575929,37.5013765,127.0596603
919274180,언주로152길,residential,,,,no,asphalt,3,37.5223554,127.0334082,37.5225846,127.0341199
919983792,논현로,primary,,,,no,,2,37.5009049,127.0369107,37.5007121,127.0369935
919983793,테헤란로,primary,,,,yes,asphalt,13,37.5007121,127.0369935,37.5024458,127.0426326
919983794,논현로,primary,,,,no,,10,37.4958572,127.0392749,37.5007121,127.0369935
919983795,테헤란로,primary,4,,,yes,asphalt,13,37.502668,127.0425089,37.5009049,127.0369107
920625705,언주로98길,residential,,,,no,,2,37.5052533,127.0414555,37.5052267,127.0416239
920648903,영동대로106길,residential,,,,no,,3,37.5131189,127.0610183,37.5135607,127.0623314
920871175,학동로17길,residential,,,,no,,2,37.5127407,127.0269464,37.5128497,127.0268366
920871176,학동로,secondary,,,,yes,,9,37.5140592,127.0307393,37.5128497,127.0268366
920879014,논현로,primary,,,,no,,5,37.5139053,127.0308087,37.5120776,127.031575
920898001,압구정로42길,residential,,,,no,,3,37.5243097,127.0340953,37.5232886,127.0341208
920976214,올림픽로,primary,,,,yes,asphalt,2,37.5106621,127.0706466,37.5106252,127.0704239
920981440,이름없음,residential,,,,no,,2,37.5105849,127.0545847,37.5106212,127.0546989
921009797,테헤란로87길,tertiary,,,,no,,2,37.5114827,127.0574301,37.5102562,127.0581011
921192696,이름없음,secondary_link,,,,yes,,10,37.5082343,127.0591915,37.5077642,127.0591544
921219576,테헤란로,primary,4,,,yes,asphalt,9,37.5044038,127.049065,37.5067233,127.0566608
921219577,테헤란로,primary,4,,,yes,asphalt,8,37.5069402,127.0565359,37.5046312,127.0489627
921278928,논현로,primary,5,,,no,asphalt,2,37.5021483,127.0363132,37.5025503,127.0361212
921278929,논현로94길,tertiary,,,,no,,2,37.5021483,127.0363132,37.5024086,127.037175
921278930,논현로,primary,5,,,no,asphalt,5,37.5009049,127.0369107,37.5021483,127.0363132
921296493,언주로146길,residential,,,,no,,2,37.5196029,127.0346038,37.5196589,127.0347851
921296494,언주로,primary,3,,,yes,asphalt,19,37.5219486,127.0337585,37.5291262,127.0338807
921527749,이름없음,residential,,,,no,,4,37.5172035,127.0746588,37.5162305,127.074735
921534665,이름없음,service,,,,no,,15,37.5134218,127.059308,37.512917,127.0566418
921534667,이름없음,service,,,,no,,4,37.5138224,127.0579739,37.513467,127.0581151
921534668,이름없음,service,,,,no,,3,37.5139043,127.0583849,37.513594,127.0584352
921534669,이름없음,residential,,,,no,,2,37.5121936,127.0570423,37.512378,127.0574824
921534670,이름없음,residential,,,,no,,2,37.5117731,127.0572717,37.5118325,127.0574586
921534671,이름없음,residential,,,,no,,2,37.5100665,127.0588802,37.5104306,127.058683
921534672,이름없음,residential,,,,no,,2,37.5108353,127.0611153,37.5110854,127.0609575
921656457,이름없음,primary_link,,,,yes,,11,37.5003987,127.0359367,37.5007244,127.0362948
921659599,이름없음,primary_link,,,,yes,asphalt,17,37.5012434,127.0380451,37.5009244,127.0376801
921707136,봉은사로,primary,,,,yes,asphalt,12,37.5044992,127.0246034,37.5065993,127.0314752
921707137,봉은사로,primary,,,,yes,asphalt,14,37.5065993,127.0314752,37.5044992,127.0246034
921708485,이름없음,primary_link,,,,yes,,9,37.5126351,127.035602,37.5129425,127.0353721
921708754,이름없음,primary_link,,,,yes,,8,37.5107443,127.0364153,37.5108159,127.0365693
921760562,이름없음,primary_link,,,,yes,,8,37.5265877,127.0283646,37.5265834,127.028635
921760563,이름없음,primary_link,,,,yes,,13,37.5264107,127.0286245,37.5264,127.0283522
922445017,이름없음,service,,,,no,,5,37.4907232,127.0886501,37.4897267,127.0870755
922445018,이름없음,service,,,,no,,4,37.4899148,127.0869464,37.4897677,127.0853884
922445019,이름없음,unclassified,,,,no,,5,37.4883847,127.0807322,37.4873691,127.0806819
922445023,이름없음,service,,,,no,,5,37.4798845,127.088918,37.4797258,127.0897233
922445024,이름없음,service,,,,no,,3,37.4798845,127.088918,37.4796528,127.0886367
922445025,이름없음,service,,,,no,,2,37.4797736,127.0886969,37.4799449,127.0883678
922445026,이름없음,service,,,,no,,5,37.4806718,127.0876598,37.4797792,127.0881236
922445027,이름없음,service,,,,no,,4,37.4802791,127.0872883,37.4805403,127.0871326
922445029,이름없음,residential,,,,no,,3,37.4830707,127.0952654,37.482409,127.0952371
922445035,이름없음,service,,,,no,,2,37.48438,127.09554,37.484784,127.0954002
923250013,이름없음,service,,,,no,,6,37.499908,127.0761563,37.5001461,127.0760786
924182860,이름없음,service,,,,yes,,2,37.5084556,127.0603314,37.5087785,127.0613001
925265485,이름없음,service,,,,no,,3,37.4878716,127.0386592,37.4880071,127.0388248
925265493,이름없음,service,,,,no,,7,37.4862217,127.0404768,37.4873271,127.0400427
925265494,이름없음,service,,,,no,,3,37.4863523,127.0404638,37.4864852,127.0396768
927603573,이름없음,service,,,,yes,,4,37.5093839,127.0585778,37.5093639,127.0588726
927603574,이름없음,service,,,,yes,,2,37.5093639,127.0588726,37.5092847,127.0591415
927603575,이름없음,service,,,,yes,,2,37.5097009,127.0589216,37.5095122,127.0587962
927603576,테헤란로87길,tertiary,,,,no,,7,37.5093839,127.0585778,37.5078464,127.0593745
927603577,이름없음,service,,,,yes,,7,37.5097749,127.0590348,37.5095122,127.0587962
927603578,이름없음,service,,,,yes,,3,37.5095122,127.0587962,37.5093839,127.0585778
927603579,이름없음,service,,,,yes,,8,37.5093639,127.0588726,37.5097749,127.0590348
931397915,동일로,primary,3,,,yes,,2,37.5319991,127.0582021,37.5302295,127.0571965
935208927,이름없음,secondary,,,,no,,2,37.4715921,127.0934493,37.4718365,127.0940138
958388981,이름없음,service,,,,yes,asphalt,2,37.507443,127.0677807,37.5072702,127.0676781
958388983,이름없음,service,,,20,yes,,6,37.5100895,127.0699769,37.5094833,127.0702093
958388984,이름없음,service,,,,no,,2,37.5094172,127.0698529,37.5092371,127.0698779
958388985,이름없음,service,,,,yes,,13,37.509708,127.0693712,37.5098534,127.0697927
958388986,이름없음,service,,,,no,,2,37.5098534,127.0697927,37.5094172,127.0698529
958388987,이름없음,service,,,20,no,,9,37.5089278,127.0704194,37.5100895,127.0699769
958388988,이름없음,service,,,20,yes,,3,37.5094833,127.0702093,37.509437,127.0700014
958388989,이름없음,service,,,,no,,10,37.5098534,127.0697927,37.509708,127.0693712
958388990,이름없음,service,,,,yes,,6,37.509437,127.0700014,37.5089278,127.0704194
958388991,이름없음,service,,,,no,,2,37.5092371,127.0698779,37.5092197,127.069655
958388992,이름없음,service,,,,no,,2,37.5092197,127.069655,37.5091365,127.0696626
958388993,이름없음,service,,,,no,,2,37.5092197,127.069655,37.5092098,127.0695285
958388994,이름없음,service,,,,no,,6,37.5092371,127.0698779,37.5093785,127.0694297
958388995,이름없음,service,,,20,no,,2,37.5094172,127.0698529,37.5093785,127.0694297
958388996,이름없음,service,,,20,no,,2,37.509437,127.0700014,37.5094172,127.0698529
958388997,이름없음,service,,,,no,,2,37.5093785,127.0694297,37.509708,127.0693712
959025249,양재대로,primary,,,,yes,,3,37.4931639,127.100121,37.4929989,127.0996109
959025250,분당수서로,trunk,3,,,yes,,2,37.4928723,127.1003713,37.4932413,127.0996053
959025252,분당수서로,trunk,3,,,yes,,2,37.4931447,127.0994489,37.4927682,127.1002689
967550730,이름없음,service,,,,yes,,8,37.5273335,127.0261506,37.5263994,127.0267801
967550731,이름없음,service,,,,yes,,2,37.5267702,127.026719,37.5273831,127.0262204
967550732,이름없음,service,,,,yes,,2,37.5268349,127.0268504,37.5274541,127.0263704
967550733,이름없음,service,,,,yes,,2,37.5268979,127.0269781,37.5275087,127.0265079
967550736,이름없음,service,,,,yes,,4,37.5268115,127.0264699,37.5264214,127.0268215
967550737,이름없음,service,,,,yes,,5,37.5273831,127.0262204,37.5271416,127.0257551
967697614,이름없음,trunk_link,,,,yes,,9,37.5321804,127.0383513,37.5330856,127.036839
967697615,이름없음,trunk_link,,,,yes,,5,37.5330856,127.036839,37.5339919,127.0355331
967697624,왕십리로,primary,3,,,yes,,28,37.5513792,127.0439594,37.5399565,127.0437605
967716087,이름없음,service,,,,yes,,5,37.5280446,127.0268958,37.5276853,127.0267836
967848008,이름없음,service,,,,no,,6,37.5223144,127.0570951,37.5231686,127.0591598
967848009,이름없음,service,,,,no,,7,37.5228725,127.057852,37.5227994,127.0578548
972539093,동호로,primary,2,,,yes,asphalt,3,37.5406854,127.017805,37.5374208,127.0201215
972539094,동호로,primary,2,,,yes,asphalt,2,37.5376219,127.0203219,37.5410401,127.0178939
972746401,이름없음,service,,,,no,,3,37.5186128,127.0731867,37.5189285,127.0733039
975290317,논현로,primary,,,,no,,3,37.5140592,127.0307393,37.5143213,127.0306114
975305196,이름없음,trunk_link,,,,yes,,7,37.5196938,127.096583,37.5220019,127.1002973
975305197,이름없음,trunk_link,2,,,yes,,2,37.5179677,127.0925602,37.5185107,127.0941935
975305198,이름없음,trunk_link,,,,yes,,5,37.5178716,127.0916778,37.5179677,127.0925602
975305199,이름없음,trunk_link,,,,yes,,7,37.5234631,127.1018333,37.5213294,127.0977845
975305200,이름없음,trunk_link,,,,yes,,2,37.5213294,127.0977845,37.5212316,127.0976174
975305201,올림픽대로,trunk,4,,,yes,,3,37.521276,127.0990128,37.5220019,127.1002973
975305202,이름없음,trunk_link,1,,,yes,,4,37.5185107,127.0941935,37.5196938,127.096583
975332777,올림픽로,primary,,,,yes,asphalt,3,37.5116456,127.0779849,37.511687,127.0783172
975332778,테헤란로,primary,4,,,yes,asphalt,4,37.4981,127.0283071,37.4984367,127.0294169
975333467,강변북로,trunk,,,80,yes,,2,37.5374811,127.0993126,37.5357203,127.0972695
975333468,이름없음,trunk_link,,,,yes,,15,37.5369712,127.0985092,37.5347751,127.0952393
975333469,강변역로,secondary,3,,,yes,asphalt,2,37.5367334,127.0937742,37.5368819,127.0936521
975333470,이름없음,service,1,,,yes,,7,37.5362088,127.0943734,37.5373311,127.0934242
975333471,이름없음,secondary_link,,,,yes,asphalt,4,37.5373311,127.0934242,37.5375657,127.093384
976906289,이름없음,trunk,1,,,yes,,3,37.5386904,127.0700784,37.539637,127.0705653
976906290,능동로,trunk,1,,,yes,,3,37.5396735,127.0704591,37.5387048,127.0700304
976906291,아차산로,secondary,,,,yes,asphalt,2,37.5399537,127.0707306,37.5399932,127.0706133
976906292,능동로,secondary,,,,yes,asphalt,8,37.5352596,127.068566,37.5398418,127.070675
976906293,아차산로,secondary,,,,yes,,2,37.5398794,127.07056,37.5398418,127.070675
976906294,능동로,secondary,,,,yes,asphalt,3,37.5398418,127.070675,37.5399537,127.0707306
976906296,능동로,secondary,,,,yes,asphalt,4,37.5399537,127.0707306,37.5419547,127.0716536
976906322,이름없음,trunk_link,,,,yes,,8,37.539172,127.0982664,37.5369712,127.0985092
976911299,이름없음,secondary,,,,yes,,3,37.5322488,127.067105,37.5324514,127.0672364
976911300,이름없음,secondary,,,,yes,,3,37.5324883,127.0671086,37.5322682,127.0670305
976911301,이름없음,secondary,,,,yes,,5,37.5322682,127.0670305,37.5312346,127.0665475
976911303,이름없음,service,,,,no,,2,37.5320696,127.0668791,37.5320907,127.0668049
976911304,이름없음,service,,,,no,,3,37.5320907,127.0668049,37.5322061,127.06659
976911305,이름없음,secondary,,,,yes,,5,37.5312118,127.0666285,37.5322488,127.067105
976911306,이름없음,service,,,,yes,,2,37.5320901,127.0669529,37.5320696,127.0668791
976911307,이름없음,service,,,,no,,2,37.5320555,127.0669347,37.5320696,127.0668791
976911308,이름없음,secondary,,,,no,,2,37.5320555,127.0669347,37.5320362,127.0670051
976911309,이름없음,residential,,,,yes,,3,37.5316802,127.0671372,37.5317358,127.0670114
976911310,이름없음,residential,,,,yes,,2,37.5317358,127.0670114,37.5317696,127.0668912
976911311,자양강변길,residential,,,,yes,,8,37.5318018,127.0666868,37.53327,127.0615716
976911312,자양강변길,residential,,,,yes,,4,37.5317151,127.067002,37.5318018,127.0666868
976911313,이름없음,trunk_link,,,,yes,,5,37.5313084,127.0662924,37.5311127,127.0669864
979503305,이름없음,service,,,,no,,2,37.4833548,127.0438972,37.483638,127.0441556
979503335,이름없음,service,,,,no,asphalt,3,37.484879,127.0401966,37.4852287,127.040535
979504592,이름없음,service,,,,no,,5,37.4775614,127.0676149,37.4775902,127.068643
979504593,이름없음,service,,,,no,,9,37.4789553,127.0650907,37.4777349,127.0654297
981660292,일원로,tertiary,,,,no,asphalt,3,37.4854936,127.0833403,37.4867038,127.0827894
981660293,광평로,primary,,,60,no,asphalt,2,37.4826139,127.0792352,37.4827048,127.0799026
981660294,광평로,primary,,,60,no,asphalt,4,37.4832797,127.0838568,37.4836874,127.0866501
981882988,양재대로,primary,,,,yes,,4,37.4860122,127.0756544,37.4865101,127.0763857
981895236,강변북로,trunk,,,80,yes,,3,37.5379037,127.0998345,37.5374811,127.0993126
981959700,이름없음,service,,,,no,,6,37.5388178,127.0518043,37.5392857,127.0512713
981959702,이름없음,service,,,,no,,5,37.539922,127.0508349,37.539508,127.0503828
981959703,이름없음,service,,,,no,,2,37.5398373,127.0507474,37.5394994,127.0513874
981959704,이름없음,service,,,,no,,2,37.5393549,127.0512489,37.5397097,127.0506136
984670763,이름없음,service,,,,no,,7,37.4869727,127.0620153,37.4860381,127.0619963
984670764,이름없음,service,,,,no,,8,37.4863955,127.0617134,37.4847658,127.0627454
984670765,이름없음,service,,,,no,,4,37.4862652,127.0617425,37.4860083,127.061476
984670766,이름없음,service,,,,no,,2,37.4861406,127.0618818,37.4859274,127.0615806
984670767,이름없음,service,,,,no,,2,37.4860381,127.0619963,37.4858189,127.0616825
984670789,이름없음,service,,,,no,,3,37.4860825,127.0640645,37.4865019,127.0646929
984670790,이름없음,service,,,,no,,2,37.4859443,127.0633175,37.48582,127.0634787
984670791,이름없음,service,,,,no,,5,37.4869025,127.0622029,37.4869958,127.0624579
984670793,이름없음,service,,,,no,,2,37.4855271,127.0646997,37.4859224,127.0652247
988276410,올림픽로,primary,,,,yes,,4,37.511101,127.0731183,37.5108371,127.0716458
988276411,올림픽로,primary,,,,yes,asphalt,2,37.511101,127.0731183,37.5108371,127.0716458
988283550,테헤란로,primary,,,,yes,asphalt,3,37.5091779,127.0637969,37.5090204,127.0632542
988283551,영동대로,primary,,,,yes,,3,37.5090204,127.0632542,37.5094521,127.0630025
988283552,선릉로,secondary,,,,no,,2,37.523126,127.0391626,37.5232494,127.0391681
988283553,도산대로,secondary,,,,yes,,15,37.523126,127.0391626,37.5241384,127.0473419
988283554,도산대로,secondary,6,,,yes,asphalt,11,37.5232494,127.0391681,37.5217814,127.0344658
988283555,언주로,primary,3,,,yes,asphalt,10,37.5196589,127.0347851,37.5219486,127.0337585
988283556,언주로,primary,,,,yes,asphalt,2,37.5291262,127.0338807,37.5292536,127.0338987
988283557,압구정로,secondary,,,,yes,asphalt,11,37.5291262,127.0338807,37.5287343,127.0369198
988283558,압구정로,secondary,,,,yes,,3,37.5279902,127.039837,37.5277685,127.0406915
988295418,테헤란로,primary,,,,yes,asphalt,2,37.5087251,127.0630863,37.5087994,127.0633762
990628459,강남대로,primary,5,,,yes,asphalt,2,37.4974989,127.0279245,37.4979234,127.0277302
990628460,테헤란로,primary,3,,,yes,asphalt,2,37.4979234,127.0277302,37.4981,127.0283071
991385610,강남대로,primary,8,,,yes,asphalt,4,37.4781105,127.0385073,37.477335,127.0385829
991385611,강남대로,primary,,,,yes,asphalt,3,37.4781495,127.0387462,37.4786219,127.03868
991389134,강남대로,primary,,,,yes,,2,37.4848017,127.0340281,37.4851354,127.0338494
991389135,강남대로,primary,8,,,yes,,2,37.4850779,127.0336534,37.4847935,127.0337964
991389137,이름없음,secondary_link,,,,no,asphalt,3,37.4845682,127.0341816,37.4845384,127.0339544
991389141,강남대로,primary,,,,yes,,3,37.4845682,127.0341816,37.4848017,127.0340281
991389145,이름없음,secondary_link,,,,yes,asphalt,6,37.4845682,127.0341816,37.4845806,127.0351006
991389149,이름없음,secondary_link,,,,yes,asphalt,8,37.4845384,127.0339544,37.4845461,127.0332788
991389150,강남대로,primary,,,,yes,,4,37.4843662,127.0343602,37.4845682,127.0341816
991708290,이름없음,service,,,,no,,7,37.5307023,127.037611,37.5300717,127.0398086
991708291,이름없음,service,,,,no,,7,37.5305957,127.0384559,37.5304469,127.0391211
991708292,이름없음,service,,,,no,,11,37.5307215,127.0378202,37.5305957,127.0384559
991708293,이름없음,service,,,,no,,2,37.5305793,127.0377256,37.5304246,127.0383926
991708294,이름없음,service,,,,no,,6,37.5292265,127.0370868,37.5286859,127.0393201
991708295,이름없음,service,,,,no,,3,37.529775,127.0372798,37.5295572,127.0379922
991708296,이름없음,service,,,,no,,5,37.5295572,127.0379922,37.5290392,127.0378382
991708297,이름없음,service,,,,no,,4,37.5292228,127.0379659,37.5288657,127.0385838
991708298,이름없음,service,,,,no,,4,37.5294374,127.0380354,37.5293715,127.0387686
991708299,이름없음,service,,,,no,,2,37.5293226,127.0386084,37.5290978,127.0385252
991708300,이름없음,service,,,,no,,5,37.5295572,127.0379922,37.5300165,127.0381648
991708301,이름없음,service,,,,no,,7,37.5291815,127.0394892,37.5302384,127.0390674
991708302,이름없음,service,,,,no,,2,37.530181,127.0383025,37.5300061,127.038978
991708303,이름없음,service,,,,no,,2,37.5298748,127.0381894,37.5297039,127.0388617
991708304,이름없음,service,,,,no,,3,37.5297656,127.0388854,37.5301618,127.0394079
991708305,이름없음,service,,,,no,,3,37.5306848,127.0400286,37.5308228,127.039351
992348659,사임당로,service,,,,no,asphalt,3,37.4917386,127.0257133,37.4922579,127.0254436
993197374,양재대로,primary,,,,yes,,4,37.4888106,127.0818063,37.4879074,127.0788923
993197375,일원로,tertiary,,,,no,,2,37.4887306,127.0818428,37.4888106,127.0818063
993264234,올림픽로,primary,,,,yes,asphalt,3,37.5133482,127.1002113,37.5132579,127.0999142
993264235,송파대로,primary,,,,yes,asphalt,2,37.5132579,127.0999142,37.5130908,127.1000577
999895315,이름없음,service,,,,no,,2,37.5268951,127.0535625,37.5269769,127.0537239
999895345,이름없음,service,,,,no,,2,37.5269441,127.0518048,37.5269164,127.0519367
999895346,이름없음,service,,,,no,,2,37.5269164,127.0519367,37.5268595,127.0521724
999895393,이름없음,service,,,,no,,3,37.5251605,127.0552171,37.5250432,127.0556357
1006322726,이름없음,service,,,,no,,2,37.4720841,127.0510465,37.472005,127.0511263
1006322734,이름없음,service,,,,no,,4,37.4721073,127.0524201,37.4708961,127.0512126
1009285129,논현로,primary,3,,,yes,asphalt,3,37.5196481,127.0282081,37.5197946,127.0281833
